Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Movies	In this 1999 movie, a local Game Warden teams up with a paleontologist to find an unknown creature terrorizing a small town.	Teeth 2: Revenge of the Croc	Lake Placid	Alligator	Crocodile	Lake Placid
Movies	In the 1939 movie, The wizard of Oz, the only lines of Meinhardt Raabe, who played the Coroner, were: 	False	True			True
Movies	In the epic movie Braveheart, William Wallace won his first major victory at what battle?	The Battle of Yorkshire	The Battle of Falkirk	The Battle of Bannockburn	The Battle of Stirling Bridge	The Battle of Stirling Bridge
Movies	What was the name of the deity whose statue Achilles beheaded in the film Troy?	Aphrodite	Zeus	Apollo	Hercules	Apollo
Movies	Who played the part of Julius Caesar in the 1963 movie Cleopatra, directed by Joseph L. Mankiewicz?	Rex Harrison	Richard Burton	Charlton Heston	Roddy McDowell	Rex Harrison
Movies	In the movie Braveheart, King Edward I was also referred to as Edward the Long Shanks?	True	False			True
Movies	In the 2004 movie Troy the following characters were killed in what order?	Hector, Priam, Menelaus, Achilles	Menelaus, Hector, Priam, Achilles	Hector, Priam, Achilles, Menelaus	Priam, Hector, Menelaus, Achilles	Menelaus, Hector, Priam, Achilles
Movies	In the 1960 movie Spartacus, the role of Roman general and politician Marcus Licinius Crassus was played by Peter Ustinov.	False	True			False
Movies	Charlton Heston, who starred in Ben Hur and the Ten Commandments, also appeared in a war film about a Norman knight who falls for a village girl. What was the film?	The Dark Tower	De Le Creux	The Warlord	The Vikings	The Warlord
Movies	In the movie The Vikings, Ragnar, the Viking ruler was captured and sentenced by the English King to be thrown alive into a pit of wild, hungry dogs. Ragnar insisted on a Viking death which meant what?	Wearing a viking stone amulet	Wearing a viking helmet	To die in battle holding a sword	Removal of one of his hands	To die in battle holding a sword
Movies	In the movie Cleopatra, Julius Caesar suffered from what ailment?	alcoholism	impotence	seizures	leprosy	seizures
Movies	In 55 Days at Peking, the diplomat from what country was slain by Chinese Boxer rebels, thus starting the siege of Peking?	Japan	Germany	Great Britain	United States	Germany
Movies	This Canadian, born in 1954, directed Terminator.	Ridley Scott	John Carpenter	Brian de Palma	James Cameron	James Cameron
Movies	This Irish-born Grammy Award-winning actor played King Arthur in the1967 film Camelot, based on the 1960 Broadway musical.	Richard Harris	Robert Goulet	Laurence Olivier	Richard Burton	Richard Harris
Movies	This English actress, who has starred in television commercials for Weight Watchers, played the title character Georgy in 1967s Georgy Girl.	Elizabeth Taylor	Julie Andrews	Lynn Redgrave	Judith Dench	Lynn Redgrave
Movies	This former SNL comic and 61* director was the voice of the one-eyed creature Mike Wazowski.	Jim Carrey	Robin Williams	Billy Crystal	Damen Wayans	Billy Crystal
Movies	What 1960 movie, directed by John Sturges, is an American remake of the Japanese movie  Shichinin no samurai?	The Dirty Dozen	The Wild Bunch	The Magnificent Seven	The Great Escape	The Magnificent Seven
Movies	James Cagneys last film was the 1961 Billy Wilder satire One, Two, Three.	False	True			False
Movies	This actor, screenwriter, professor and director of The Firemens Ball was born in Čáslav, Czechoslovakia.	John Malkovich	Paul Verhoeven	Milos Forman	Wolfgang Petersen	Milos Forman
Movies	This English actor and portrayer of detective Hercule Poirot played Julia Roberts boss in the movie Erin Brockovich.	Terence Stamp	Albert Finney	Alan Bates	Aaron Eckhart	Albert Finney
Movies	The 1997 film Face/Off, starring Nicolas Cage and John Travolta, was originally written for Arnold Schwarzenegger and Sylvester Stallone as a sci-fi movie.	False	True			True
Movies	This is a verse from an early 80s song:	Captain and Tenille - You Light up My Landing Lights	Patrick Swazey and Jennifer Warren - Dirty Dancing	John Stewart and Stevie Nicks - Gold	Elton John and Kiki Dee - Dont Go Breakin My Heart	John Stewart and Stevie Nicks - Gold
Movies	My baby takes the morning train, he works from nine till five and then 	Alana Miles	Stacy Lattisaw	Moby	Sheena Easton	Sheena Easton
Movies	In Fast Times at Ridgemont High, this actor played Brads friend, who was behind the counter at All American Burger, when Brad was fired.	Nicolas Cage	Tom Cruise	Charlie Sheen	Kevin Bacon	Nicolas Cage
Movies	During the Bonnie Situation act in Pulp Fiction, Vincent and Jules have to wear Jimmys clothes after they clean up.  What is the name of the school on Vincents t-shirt?	UCLA	UC Santa Barbara	UC Santa Cruz	Berkeley	UC Santa Cruz
Movies	Which of these songs was not in the soundtrack for movie, Pulp Fiction?	Stuck in the Middle with You	Lets Stay Together	You Never Can Tell	Lonesome Town	Stuck in the Middle with You
Movies	In the movie Pulp Fiction, Butch (Bruce Willis character) asks English Dave, the bartender at Sally Leroys, for a pack of cigarettes of what brand?	Marlboro	Red Apple	Lucky Strike	Camel	Red Apple
Movies	In motion picture, Pulp Fiction, what kind of car does Winston Wolf drive?	Dodge Viper	Lexus SC400	Porsche 911 Speedster	Acura NSX	Acura NSX
Movies	In Pulp Fiction, how long did Butchs daddy hide the gold watch while in the POW camp?	5 years	3 years	4 years	2 years	5 years
Movies	In Pulp Finction, when Butch frees himself from Zeds basement and goes upstairs to the pawn shop, he picks up several items before deciding on the samurai sword.  Which of the following items did Butch not pick up?	Big Hammer	Chainsaw	Bowie Knife	Louisville Slugger	Bowie Knife
Movies	In motion picture, Pulp Fiction, what country is the taxi driver, Esmerelda Villalobos, from?	Colombia	Spain	Mexico	Venezuela	Colombia
Movies	Which movie is this conversation from:	The Westing Game	Rocky 3	We Are Marshall	Rudy	We Are Marshall
Movies	Which of the following movies does this quote come from?	The Lord of the Rings: The Return of the King	Harry Potter and the Chamber of Secrets	Harry Potter and the Goblet of Fire	The Lord of the Rings: The Two Towers	Harry Potter and the Goblet of Fire
Movies	What is Robbies surname in the movie Dirty Dancing?	Gould	Golf	Geld	Garth	Gould
Movies	What does Johnny say to Dr Houseman near the end of the film Dirty Dancing?	Nobody does it better than you.	Nobody makes me feel like a woman.	Nobody puts Baby in a corner.	Nobody puts that chair there.	Nobody puts Baby in a corner.
Movies	In the 1987 movie Dirty Dancing, Baby says she was named after whom?	the first woman to walk on the moon	her mother	the first woman to become president	the first woman in the cabinet	the first woman in the cabinet
Movies	In the movie Dirty Dancing, Lisa says there is a pretty view from where?	The 2nd Tee	The 1st Tee	The 3rd Tee	The 9th Tee	The 1st Tee
Movies	What car is Robbie saving for in the popular movie Dirty Dancing?	Cadillac	Limo	Mercedes	Alpha Romeo	Alpha Romeo
Movies	In the film Dirty Dancing, Penny gets pregnant by Johnny.	False	True			False
Movies	In the movie Dirty Dancing, which of the following did Baby not perform during her first dance at Sheldrake?	Johnnys arm sliding down her body (because she laughs)	The bow at the end	Some of the steps	The Lift	The Lift
Movies	What does Baby plan to do in the movie Dirty Dancing?	Join the Peace Corps	Become Miss United States	Some dirty dancing	Train to become a doctor like her father	Join the Peace Corps
Movies	What is Babys real name in the romance movie Dirty Dancing?	Francesca	Francine	Frances	Frankie	Frances
Movies	Charles Bronson, Claudia Cardinale and Henry Fonda starred in this western movie from 1968.	Once Upon a Time in the West	Butch Cassidy and the Sundance Kid	The Man Who Shot Liberty Valance	The Treasure of the Sierra Madre	Once Upon a Time in the West
Movies	In the classic western movie The Good, the Bad and the Ugly, when Tuco is about to be hung in the town of Valverde, the executioner reads out loud wanted in 15 counties of this state. Is there a factual error in his statement?	Yes	No			Yes
Movies	Gary Coopers character in the movie High Noon was originally named Will Doane. Co-star Katy Jurado had difficulty pronouncing Will Doane so the name was changed to this.	Brett McBain	Jonas Henderson	Martin Howe	Will Kane	Will Kane
Movies	This actor played William Munny the 1992 movie Unforgiven.  William was an old  bounty hunter, who had turned into a widowed pig farmer with two kids.	Rob Campbell	Clint Eastwood	Gene Hackman	Morgan Freeman	Clint Eastwood
Movies	Which one of these pairs actor - western movie he has played in is wrong?	Rock Hudson - Gun Fury	Liam Dunn - The Mark of Zorro	Eli Wallach - The Magnificent Seven	Lance Henriksen - Dead Man	Liam Dunn - The Mark of Zorro
Movies	El Dorado stars actors such as James Caan, Robert Mitchum and John Wayne. Shooting of the movie started in late 1965 with the release following in this year.	1967	1966	1965	1975	1967
Movies	In this movie, John Wayne played the sheriff of a small town, who has to hold in jail the brother of a powerful rancher. The movie was directed by Howard Hawks.	The Horse Soldiers	The Man Who Shot Liberty Valance	Rio Bravo	Neath The Arizona Skies	Rio Bravo
Movies	Toward the end of this movie, the sheriff and a gang of train robbers are shooting at each other on a moving train.  Stuntman Bob Morgan was playing one of the robbers, when suddenly the chains holding some logs together snapped and he was crushed. Morgan was badly injured and almost died.	How the West Was Won	Devils Canyon	Gun Fury	The Alamo	How the West Was Won
Movies	Blazing Saddles was a comedy western about  the first Black sheriff in the west. Do you know who played the role of Sheriff Bart?	Mel Brooks	Cleavon Little	Pat McCormick	Samuel Jackson	Cleavon Little
Movies	The Oscar-winning movie Dances With Wolves ran over budget and Kevin Costner was forced to make up the overages personally.	False	True			True
Movies	Young Noah Calhoun, a character from the movie The Notebook, is instantly smitten with seventeen-year-old Allie Hamilton, when he spots her at a carnival. What is the first thing Noah says to Allie?	Would you like to go out with me?	Would you like to ride with me on the Ferris Wheel?	Would you like to dance?	Would you like to go for a walk?	Would you like to dance?
Movies	In the 2004 film, The Notebook, Noah decides to do something insane to grab Allie’s attention. What does he do to make Ally agree to go on a date with him?	He lays down in the middle of the street and refuses to get up.	He uses a friend of his to arrange a date with Allie at the movies.	He stops the Ferris wheel and keeps her up with him until she agrees to go out with him.	He jumps onto the Ferris wheel and hangs from the bars until she agrees to go out with him.	He jumps onto the Ferris wheel and hangs from the bars until she agrees to go out with him.
Movies	In the movie, Allies parents take her away in order to separate her from Noah. What else does Allies mother do to keep the young lovers apart?	She threatens Noah and forces him to leave the country.	She hides the letters Noah sends to Allie.	She tells Allie that Noah was killed in the war.	She finds a fiance for Ally.	She hides the letters Noah sends to Allie.
Movies	In the movie version of The Notebook, while Noah fights in World War II in Europe, his father does something that fascinates and deeply moves Noah. What is it?	His father contacts Allie and tells her about the letters Noah has been sending.	His father sells the house so Noah can buy the one he had always wanted.	His father wins a lot of money gambling and sends them to Allie.	His father finds a fiancee for Noah.	His father sells the house so Noah can buy the one he had always wanted.
Movies	In a scene from The Notebook, Allie suddenly experiences a great shock and faints for what reason?	She sees Noahs picture in front of their dream house in the newspaper.	She sees Noah with his neighbor, Martha.	Noah shows up in the middle of her wedding.	Her mother reveals to her that she had been hiding the letters Noah wrote.	She sees Noahs picture in front of their dream house in the newspaper.
Movies	In the movie, when the already grown-up Allie is just about to leave Noahs house, he asks her to come the next day because he has something to show her. Where does he take her when she comes back in the morning?	To his old house.	On a boat ride.	To the movie they watched 7 years ago.	On a walk along the street they lay on together 7 years ago.	On a boat ride.
